ID,Price,Manufacturer,Model,Sales_year,Fuel type,Engine volume,Mileage,Tranmission
45749217,18817,KIA,RIO,2016,Petrol,1.4,91000,Manual
45768454,2038,KIA,Avella,2015,Petrol,2,125621,Automatic
45691304,14740,KIA,RIO,2013,Petrol,1.4,140800,Automatic
45631664,21639,KIA,Optima,2013,Hybrid,2.4,109000,Automatic
45789952,39515,KIA,Sorento,2016,Diesel,2,21683,Automatic
45719506,17562,KIA,Optima,2013,Petrol,2.4,120000,Automatic
45759204,8947,KIA,Optima,2013,Petrol,2,47232,Automatic
45792273,11917,KIA,Optima,2013,Petrol,2,53217,Automatic
45806675,6429,KIA,SOUL,2018,Petrol,2,107109,Automatic
45795100,40142,KIA,Sportage,2016,Diesel,2.0 Turbo,53000,Tiptronic
45789970,14426,KIA,Sportage,2013,Diesel,2,66188,Automatic
45776368,21639,KIA,Optima SXL,2012,Petrol,2.0 Turbo,126400,Tiptronic
45792249,26343,KIA,Optima,2016,Petrol,2,27390,Automatic
45789958,15367,KIA,Sportage,2012,Diesel,2,98000,Automatic
45809921,12544,KIA,Optima,2014,Petrol,2.4,172800,Tiptronic
45153959,17249,KIA,Optima,2013,Hybrid,2.4,141452,Tiptronic
45792208,14269,KIA,Optima,2011,Petrol,2,41283,Automatic
45771649,862,KIA,Avella,2014,Petrol,1.8,185334,Automatic
45764985,11290,KIA,Optima,2012,Petrol,2.4,183342,Tiptronic
45792303,11133,KIA,Optima,2011,Petrol,2,51425,Automatic
44952915,100,KIA,Optima,2014,Petrol,2.4,78000,Tiptronic
45789995,6586,KIA,Sportage,2007,Diesel,2,82944,Automatic
45654295,3,KIA,Sportage,2015,Petrol,2.4,50345,Tiptronic
45808879,11604,KIA,Ceed,2008,Diesel,1.6 Turbo,78000,Manual
45644306,10976,KIA,Picanto,2016,Petrol,1.2,94000,Manual
45792333,22110,KIA,Optima,2016,Petrol,2,28123,Automatic
42655225,13956,KIA,SOUL,2015,Petrol,1.6,85985,Manual
45787028,25716,KIA,Sportage,2012,Petrol,2.4,136000,Tiptronic
45792369,16621,KIA,Optima,2014,Petrol,2,34817,Automatic
45789923,18189,KIA,Picanto,2016,Petrol,1,41370,Automatic
45792512,19444,KIA,Optima,2012,Petrol,2,67000,Tiptronic
45759056,17405,KIA,Cerato,2017,Diesel,1.6,28888,Automatic
45787059,14740,KIA,Optima,2012,Petrol,2.4,148000,Tiptronic
45763336,549,KIA,RIO,2013,Petrol,1.6,171733,Automatic
44375878,27911,KIA,Optima,2014,Hybrid,2.4,21000,Tiptronic
45772853,4547,KIA,Avella,2017,Petrol,2,0,Automatic
45759041,18660,KIA,Cerato,2016,Diesel,1.6,29420,Automatic
45795853,21326,KIA,SOUL,2014,Petrol,1.6,115000,Automatic
44922391,26814,KIA,Sorento SX,2016,Petrol,2.0 Turbo,33371,Automatic
45806031,5645,KIA,Optima,2013,Hybrid,2.4,100000,Automatic
45792009,14740,KIA,Cerato,2011,Petrol,1.6,68500,Tiptronic
45797558,21639,KIA,Optima,2013,Hybrid,2.4,127200,Tiptronic
45792380,18033,KIA,Optima,2015,Petrol,2,35336,Automatic
45521987,22894,KIA,Optima,2015,Petrol,2.4,109000,Tiptronic
45812503,21012,KIA,Sportage EX,2014,Petrol,2.4,90000,Tiptronic
45546549,25402,KIA,Sorento,2013,Petrol,2.4,208077,Automatic
41860792,28225,KIA,Optima,2014,Hybrid,2.4,43000,Automatic
45789994,6611,KIA,Sportage,2007,Diesel,2,142654,Automatic
45789971,9252,KIA,Sportage,2009,Diesel,2,53986,Automatic
45792445,31204,KIA,Optima,2016,Diesel,1.7,30574,Automatic
45806455,2352,KIA,RIO,2015,Petrol,1.6,133704,Automatic
45792121,15681,KIA,Cadenza,2015,Petrol,3,53772,Automatic
45813747,12544,KIA,Optima,2013,Hybrid,2.4,110898,Automatic
45789959,8154,KIA,Sportage,2007,Diesel,2,110000,Automatic
45792463,5488,KIA,Optima,2013,Petrol,2,393943,Automatic
45784714,22580,KIA,Optima,2013,Petrol,2.0 Turbo,67000,Tiptronic
45329635,100,KIA,Optima,2016,Petrol,2.4,88000,Tiptronic
45792323,12701,KIA,Optima,2013,Petrol,2,54977,Automatic
45798471,16308,KIA,Optima EX,2013,Petrol,2.4,92000,Tiptronic
45773649,22580,KIA,Optima,2015,Petrol,2.4,79000,Tiptronic
45488866,15681,KIA,Optima,2015,Petrol,2.4,68000,Tiptronic
44721988,87497,KIA,Sportage,2019,Petrol,2.4,0,Tiptronic
45789977,7495,KIA,Sportage,2010,Diesel,2,58769,Automatic
45789973,6241,KIA,Sportage,2008,Diesel,2,273421,Automatic
45765724,1646,KIA,RIO,2012,Petrol,1.6,172347,Automatic
45766846,6586,KIA,Sportage,2015,Petrol,2.4,208213,Automatic
45789922,13172,KIA,Picanto,2016,Petrol,1,36805,Automatic
45765638,220,KIA,RIO,2012,Petrol,1.6,199288,Automatic
45811321,10976,KIA,Picanto,2016,Petrol,1.2,140000,Manual
45506820,15800,KIA,Optima,2012,Petrol,2.4,97000,Tiptronic
45761009,251,KIA,Niro,2018,Hybrid,1.6,22915,Automatic
45287693,40456,KIA,Optima,2018,Hybrid,2,18000,Tiptronic
45792432,14113,KIA,Optima,2014,Petrol,2,60704,Automatic
45771799,392,KIA,Avella,2011,Petrol,2,226544,Automatic
45789941,5645,KIA,Sorento,2007,Diesel,2.5,77452,Automatic
45805962,19757,KIA,Optima,2012,Hybrid,2.4,126994,Tiptronic
45788881,23521,KIA,Optima,2017,Petrol,2.4,30400,Tiptronic
45781706,19757,KIA,Optima,2013,Petrol,2.0 Turbo,124000,Tiptronic
45789920,6269,KIA,Picanto,2011,Petrol,1,50131,Automatic
45789998,5896,KIA,Sportage,2007,Diesel,2,160487,Automatic
44137909,28225,KIA,Optima,2016,Petrol,2.4,35200,Tiptronic
45792171,20855,KIA,Optima,2016,Petrol,2,31102,Automatic
42975594,14113,KIA,Optima HYBRID,2012,Hybrid,2,116928,Automatic
45788948,11290,KIA,Carnival,2006,Diesel,2.9 Turbo,171000,Manual
45700457,12701,KIA,Picanto,2017,Petrol,1.2,78000,Manual
45813157,17249,KIA,Optima,2012,Hybrid,2.4,132300,Tiptronic
45792177,20071,KIA,Optima,2016,Petrol,2,30662,Automatic
45791621,16308,KIA,Optima,2012,Petrol,2.4,120000,Tiptronic
45750619,1960,KIA,RIO,2013,Petrol,1.6,53386,Automatic
45782145,16621,KIA,Optima,2012,Petrol,2.4,111000,Tiptronic
45761204,872946,LAMBORGHINI,Urus,2019,Petrol,4,2531,Tiptronic
44672172,12231,LANCIA,Musa,2006,Petrol,1.4,57000,Tiptronic
45776824,24462,LAND ROVER,Land Rover Sport,2005,Diesel,2.7 Turbo,220000,Tiptronic
45806968,9722,LAND ROVER,Range Rover,2016,Diesel,3,79496,Automatic
45512290,36065,LAND ROVER,Discovery,2009,Diesel,2.7 Turbo,147000,Tiptronic
45776651,10036,LAND ROVER,Freelander,2004,LPG,1.8,180000,Manual
45539053,84675,LAND ROVER,Range Rover Evoque,2016,Petrol,2.0 Turbo,64000,Automatic
45785791,21953,LAND ROVER,Land Rover Sport,2006,Diesel,2.7,0,Automatic
45801293,14113,LAND ROVER,Range Rover,2003,Petrol,4.4,150000,Tiptronic
45768505,7213,LAND ROVER,Range Rover,1997,Diesel,2.5 Turbo,111111,Manual
45800692,78403,LAND ROVER,Range Rover Evoque რესტა,2016,Petrol,2.0 Turbo,59830,Tiptronic
40471256,114468,LAND ROVER,Range Rover,2014,Diesel,3.0 Turbo,126000,Automatic
45210294,14113,LAND ROVER,Range Rover,1996,Diesel,2.5 Turbo,888888,Manual
45792307,297930,LAND ROVER,Range Rover Vogue,2019,Diesel,3.0 Turbo,4500,Tiptronic
43920394,19444,LAND ROVER,Land Rover Sport,2006,Petrol,4.4,195000,Tiptronic
45778633,18189,LAND ROVER,Land Rover Sport,2007,Petrol,4.2,256000,Tiptronic
45610241,26030,LAND ROVER,Land Rover Sport,2007,Diesel,2.7 Turbo,200000,Tiptronic
45719366,61154,LAND ROVER,Range Rover,2011,Diesel,3.6 Turbo,175000,Tiptronic
45475759,6586,LAND ROVER,Freelander,2004,Petrol,2,150000,Manual
45747002,141124,LAND ROVER,Land Rover Sport,2015,Diesel,3.0 Turbo,90000,Tiptronic
45756534,7213,LAND ROVER,Discovery,1997,Diesel,2.5 Turbo,423232,Manual
45234961,56450,LAND ROVER,Land Rover Sport,2012,Petrol,5,165000,Tiptronic
44238792,76835,LAND ROVER,Discovery,2015,Diesel,3.0 Turbo,88000,Tiptronic
44549405,50178,LAND ROVER,Range Rover Evoque,2012,Petrol,2.0 Turbo,89600,Tiptronic
45783942,5331,LAND ROVER,Freelander,1999,Petrol,1.8,204000,Manual
45547328,17876,LAND ROVER,Discovery LR3,2005,Petrol,4.2,252000,Tiptronic
45530022,68994,LAND ROVER,Land Rover Sport,2013,Diesel,3.0 Turbo,112000,Automatic
45790846,9900,LAND ROVER,Discovery,2008,Diesel,3,256000,Automatic
45101783,62722,LAND ROVER,Discovery,2013,Diesel,3.0 Turbo,135000,Tiptronic
45522354,39829,LAND ROVER,Discovery IV,2010,Diesel,2.7,210000,Tiptronic
42806664,78403,LAND ROVER,Defender 90 Cabrio,2011,Diesel,2.4 Turbo,60000,Manual
45528330,30734,LAND ROVER,Land Rover Sport,2008,Diesel,3.6 Turbo,180000,Tiptronic
45548704,42337,LAND ROVER,Range Rover Evoque 2.0,2015,Petrol,2.0 Turbo,42450,Tiptronic
45793873,10976,LAND ROVER,Discovery,1995,Diesel,2.5 Turbo,200000,Manual
45489233,50178,LAND ROVER,Range Rover Evoque,2012,Petrol,2.0 Turbo,125000,Tiptronic
44650638,150533,LAND ROVER,Range Rover Velar,2018,Petrol,3.0 Turbo,22000,Tiptronic
45699733,26657,LAND ROVER,Range Rover VOGUE,2008,Petrol,4.2,170000,Tiptronic
45012965,65858,LAND ROVER,Land Rover Sport,2012,Diesel,3.0 Turbo,110000,Tiptronic
44287084,32929,LAND ROVER,Range Rover,2007,Diesel,3.6 Turbo,200000,Tiptronic
45813637,17876,LAND ROVER,Range Rover,2016,Diesel,3,84110,Automatic
39854899,114468,LAND ROVER,Land Rover Sport,2014,Diesel,3.0 Turbo,126000,Automatic
45420666,83107,LAND ROVER,Discovery,2016,Diesel,3.0 Turbo,83000,Tiptronic
43797018,167781,LAND ROVER,Range Rover,2016,Diesel,3.0 Turbo,81000,Tiptronic
45529948,68994,LAND ROVER,Range Rover,2013,Diesel,3.0 Turbo,112000,Automatic
45776608,25402,LAND ROVER,Range Rover,2007,Diesel,2.7 Turbo,197000,Tiptronic
45680258,55509,LAND ROVER,Range Rover,2012,Petrol,5.0 Turbo,139200,Tiptronic
45789143,4704,LAND ROVER,Freelander,2004,Petrol,2.5,458495,Automatic
45420740,76835,LAND ROVER,Discovery,2015,Diesel,3.0 Turbo,91000,Tiptronic
45812983,31988,LAND ROVER,Range Rover,2016,Diesel,3,190330,Automatic
45369356,114468,LAND ROVER,Land Rover Sport,2016,Petrol,3,51000,Tiptronic
45655631,13328,LEXUS,RX 450,2010,Hybrid,3.5,186005,Automatic
45764155,1490,LEXUS,GX 470,2013,Petrol,4.6,154115,Automatic
45783528,31361,LEXUS,GX 470,2003,CNG,4.7,204000,Automatic
45769235,46728,LEXUS,GX 460,2010,Petrol,4.6,260771,Automatic
45654492,8154,LEXUS,RX 400,2008,Hybrid,3.3,224629,Automatic
45651267,941,LEXUS,RX 450,2013,Hybrid,3.5,361603,Automatic
45763747,54568,LEXUS,GX 460,2012,Petrol,4.6,255406,Automatic
45760184,39201,LEXUS,GX 460,2010,Petrol,4.6,155821,Automatic
45779354,29793,LEXUS,CT 200h,2014,Hybrid,1.8,66000,Automatic
45763912,30734,LEXUS,GX 470,2009,Petrol,4.7,264339,Automatic
45765345,627,LEXUS,CT 200h,2012,Hybrid,1.8,142394,Automatic
44972636,100,LEXUS,HS 250h,2011,Hybrid,2.4,150000,Automatic
45757746,392,LEXUS,CT 200h,2015,Hybrid,1.8,115347,Automatic
45661414,188,LEXUS,RX 450,2011,Hybrid,3.5,101816,Automatic
45815746,47042,LEXUS,GS 450,2012,Hybrid,3.5,212800,Tiptronic
45651422,11290,LEXUS,RX 450,2016,Hybrid,3.5,59858,Automatic
45761342,54568,LEXUS,GX 470,2013,Petrol,4.6,202651,Automatic
45768668,9565,LEXUS,CT 200h,2016,Hybrid,1.8,71904,Automatic
42942747,32929,LEXUS,RX 400,2008,Hybrid,3.3,132800,Automatic
45761358,282,LEXUS,GX 470,2008,Petrol,4.7,218126,Automatic
45652018,941,LEXUS,RX 450,2012,Hybrid,3.5,232357,Automatic
45668198,27598,LEXUS,IS 250,2013,Petrol,2.5,64023,Tiptronic
45815429,314,LEXUS,CT 200h,2012,Hybrid,1.8,191731,Automatic
45759240,549,LEXUS,GX 470,2008,Petrol,4.7,0,Automatic
45727769,3607,LEXUS,RX 450,2013,Hybrid,3.5,163010,Automatic
45804466,67483,LEXUS,RX 350,2013,Petrol,3.5,69997,Automatic
45652046,941,LEXUS,RX 400,2008,Hybrid,3.5,364523,Automatic
45757724,706,LEXUS,CT 200h,2011,Hybrid,1.8,116869,Automatic
45771510,110,LEXUS,GX 460,2017,Petrol,4.6,0,Automatic
45758133,470,LEXUS,GX 460,2017,Petrol,4.6,69918,Automatic
45804020,18189,LEXUS,ES 300,2015,Hybrid,2.5,0,Tiptronic
45764908,73071,LEXUS,GX 460,2015,Petrol,4.6,188078,Automatic
45696132,75266,LEXUS,NX 200,2017,Petrol,2.0 Turbo,24000,Tiptronic
45759107,6272,LEXUS,GX 470,2013,Petrol,4.6,202651,Automatic
43889777,97219,LEXUS,GX 460,2015,Petrol,4.6,57000,Automatic
45653199,282,LEXUS,RX 450,2010,Hybrid,3.5,311949,Automatic
45651253,13956,LEXUS,RX 450,2015,Hybrid,3.5,143619,Automatic
45646394,941,LEXUS,GX 460,2015,Petrol,4.6,188078,Automatic
45772846,26030,LEXUS,IS 250,2010,Petrol,2.5,117000,Tiptronic
45813073,14269,LEXUS,RX 450,2010,Hybrid,3.5,186005,Automatic
45806434,14426,LEXUS,ES 300,2014,Hybrid,2.5,176213,Automatic
45772736,706,LEXUS,GX 460,2015,Petrol,4.6,102907,Automatic
44092230,47042,LEXUS,GS 350,2013,Petrol,3.5,94000,Tiptronic
45656531,392,LEXUS,RX 450,2016,Hybrid,3.5,27038,Automatic
45768201,470,LEXUS,CT 200h,2011,Hybrid,1.8,32974,Automatic
45756960,157,LEXUS,GX 460,2012,Petrol,4.6,189704,Automatic
45649658,13328,LEXUS,RX 450,2010,Hybrid,3.5,186005,Automatic
45813335,12231,LEXUS,RX 450,2010,Hybrid,3.5,413474,Automatic
45656748,282,LEXUS,RX 450,2010,Hybrid,3.5,311949,Automatic
45769818,282,LEXUS,GX 470,2008,Petrol,4.7,218126,Automatic
45434877,27911,LEXUS,CT 200h,2013,Hybrid,1.8,67000,Automatic
45804344,26017,LEXUS,ES 300,2009,Petrol,3.5,132700,Automatic
45253360,106627,LEXUS,LX 570,2013,Petrol,5.7,198600,Tiptronic
45649783,941,LEXUS,GX 460,2014,Petrol,4.6,200402,Automatic
45453280,10036,LEXUS,HS 250h,2010,Hybrid,2.4,102000,Tiptronic
45654183,15681,LEXUS,GX 460,2010,Petrol,4.6,275240,Automatic
45432629,30107,LEXUS,CT 200h,2014,Hybrid,1.8,114000,Variator
45655035,314,LEXUS,RX 450,2010,Hybrid,3.5,382746,Automatic
45769791,73071,LEXUS,GX 460,2015,Petrol,4.6,188078,Automatic
45815496,22894,LEXUS,LS 460,2013,Petrol,4.6,154258,Automatic
45759873,39201,LEXUS,GX 460,2010,Petrol,4.6,155821,Automatic
45768518,46728,LEXUS,GX 460,2010,Petrol,4.6,260771,Automatic
45813259,627,LEXUS,RX 350,2017,Petrol,3.5,50914,Automatic
45804446,47120,LEXUS,RX 350,2010,Petrol,3.5,114382,Automatic
45768679,1725,LEXUS,CT 200h,2013,Hybrid,1.8,188194,Automatic
45760103,1490,LEXUS,CT 200h,2012,Hybrid,1.8,174106,Automatic
45787844,47042,LEXUS,RX 350,2015,Petrol,3.5,90680,Automatic
45771489,15681,LEXUS,GX 460,2010,Petrol,4.6,275240,Automatic
45651249,34811,LEXUS,RX 450,2016,Hybrid,3.5,0,Automatic
45813884,8154,LEXUS,LS 460,2010,Petrol,4.6,175363,Automatic
45813639,549,LEXUS,HS 250h,2010,Hybrid,2.4,180234,Automatic
45096154,71817,LEXUS,GX 460,2013,Petrol,4.6,179000,Automatic
45653700,43278,LEXUS,GX 460,2011,Petrol,4.6,160138,Automatic
44781690,36065,LEXUS,RX 350,2009,Petrol,3.5,155200,Tiptronic
45768682,1490,LEXUS,CT 200h,2012,Hybrid,1.8,174106,Automatic
45653705,34811,LEXUS,GX 460,2012,Petrol,4.6,229334,Automatic
45763927,69935,LEXUS,GX 470,2015,Petrol,4.6,273493,Automatic
45649795,2509,LEXUS,RX 450,2010,Hybrid,3.5,315270,Automatic
45755693,5331,LEXUS,CT 200h,2013,Hybrid,1.8,174043,Automatic
45654171,314,LEXUS,GX 460,2015,Petrol,4.6,102907,Automatic
45766658,282,LEXUS,GX 470,2008,Petrol,4.7,218126,Automatic
45768683,470,LEXUS,CT 200h,2015,Hybrid,1.8,115347,Automatic
45768517,54568,LEXUS,GX 460,2012,Petrol,4.6,255406,Automatic
45652064,392,LEXUS,RX 450,2016,Hybrid,3.5,27038,Automatic
45637760,40769,LEXUS,ES 300,2013,Hybrid,2.5,8700,Tiptronic
45772370,69935,LEXUS,GX 470,2015,Petrol,4.6,273493,Automatic
45290317,51746,LEXUS,RX 350,2012,Petrol,3.5,53000,Tiptronic
45654605,941,LEXUS,RX 450,2013,Hybrid,3.5,361603,Automatic
45655679,549,LEXUS,CT 200h,2011,Hybrid,1.8,83390,Automatic
45658655,4077,LEXUS,GX 460,2012,Petrol,4.6,150909,Automatic
45651047,5018,LEXUS,RX 450,2010,Hybrid,3.5,167222,Automatic
45760760,6743,LEXUS,ES 300,2013,Hybrid,2.5,186554,Automatic
45660254,941,LEXUS,RX 450,2013,Hybrid,3.5,361603,Automatic
45767162,36692,LEXUS,GX 470,2005,Petrol,4.7,147000,Tiptronic
45772363,54568,LEXUS,GX 460,2012,Petrol,4.6,255406,Automatic
45652006,188,LEXUS,RX 450,2011,Hybrid,3.5,101816,Automatic
45759235,6272,LEXUS,GX 470,2013,Petrol,4.6,202651,Automatic
45810980,11447,LEXUS,IS 250,2014,Petrol,2.5,87462,Automatic
45815481,627,LEXUS,IS 200,2016,Petrol,2,68286,Automatic
45772349,40142,LEXUS,GX 470,2010,Petrol,4.6,357246,Automatic
45768196,627,LEXUS,CT 200h,2012,Hybrid,1.8,192683,Automatic
45656432,13328,LEXUS,RX 450,2010,Hybrid,3.5,186005,Automatic
45653158,13328,LEXUS,RX 450,2010,Hybrid,3.5,186005,Automatic
45772739,15681,LEXUS,GX 460,2010,Petrol,4.6,275240,Automatic
45777027,33243,LEXUS,CT 200h,2014,Hybrid,1.8,157000,Automatic
45655033,1019,LEXUS,RX 450,2013,Hybrid,3.5,138038,Automatic
45762441,1333,LEXUS,CT 200h,2013,Hybrid,1.8,0,Automatic
45646491,10192,LEXUS,ES 350,2015,Hybrid,2.5,40386,Automatic
45645649,314,LEXUS,GX 460,2015,Petrol,4.6,102907,Automatic
45651850,5018,LEXUS,RX 450,2010,Hybrid,3.5,167222,Automatic
45758224,5018,LEXUS,GX 460,2015,Petrol,4.6,188078,Automatic
45779350,52059,LEXUS,IS 250,2015,Petrol,2.5,93000,Automatic
45649805,7997,LEXUS,RX 400,2008,Hybrid,3.5,244731,Automatic
45787015,22580,LEXUS,IS 250,2010,Petrol,2.5,201600,Tiptronic
45769826,1490,LEXUS,GX 470,2013,Petrol,4.6,154115,Automatic
45772742,862,LEXUS,GX 470,2008,Petrol,4.7,263190,Automatic
45655071,2509,LEXUS,RX 450,2010,Hybrid,3.5,315270,Automatic
45768666,16935,LEXUS,CT 200h,2015,Hybrid,1.8,94949,Automatic
45655114,43278,LEXUS,GX 460,2011,Petrol,4.6,160138,Automatic
45660276,941,LEXUS,RX 400,2008,Hybrid,3.5,364523,Automatic
45728197,470,LEXUS,CT 200h,2011,Hybrid,1.8,228610,Automatic
45661461,392,LEXUS,RX 400,2016,Hybrid,3.5,27038,Automatic
45762418,470,LEXUS,CT 200h,2015,Hybrid,1.8,115347,Automatic
45642885,28225,LEXUS,GX 470,2003,CNG,4.7,175000,Tiptronic
45763985,392,LEXUS,GX 470,2011,Petrol,4.6,202048,Automatic
45647607,941,LEXUS,GX 460,2014,Petrol,4.6,200402,Automatic
45771490,862,LEXUS,GX 470,2008,Petrol,4.7,263190,Automatic
45655664,314,LEXUS,RX 450,2010,Hybrid,3.5,382746,Automatic
45654595,34811,LEXUS,RX 450,2016,Hybrid,3.5,0,Automatic
45768660,3293,LEXUS,CT 200h,2011,Hybrid,1.8,224267,Automatic
45661607,314,LEXUS,GX 460,2015,Petrol,4.6,102907,Automatic
45815508,12544,LEXUS,RX 350,2015,Petrol,3.5,92035,Automatic
45760085,706,LEXUS,CT 200h,2011,Hybrid,1.8,116869,Automatic
45813314,17249,LEXUS,RX 350,2012,Petrol,3.5,0,Automatic
45782176,17876,LEXUS,CT 200h,2013,Hybrid,1.8 Turbo,267015,Tiptronic
45290250,54882,LEXUS,RX 350,2015,Petrol,3.5,37000,Tiptronic
45656138,11917,LEXUS,RX 450,2016,Hybrid,3.5,59858,Automatic
45765343,11447,LEXUS,CT 200h,2014,Hybrid,1.8,132563,Automatic
45794339,97219,LEXUS,NX 300,2018,Petrol,2.0 Turbo,25600,Tiptronic
45654628,392,LEXUS,RX 450,2016,Hybrid,3.5,27038,Automatic
45646562,1333,LEXUS,ES 350,2014,Petrol,3.5,179358,Automatic
45656752,314,LEXUS,RX 450,2010,Hybrid,3.5,382746,Automatic
45651276,941,LEXUS,RX 450,2012,Hybrid,3.5,232357,Automatic
45660813,392,LEXUS,RX 450,2016,Hybrid,3.5,27038,Automatic
45760161,16308,LEXUS,GX 470,2010,Petrol,4.6,357246,Automatic
45764110,46728,LEXUS,GX 460,2010,Petrol,4.6,260771,Automatic
45815515,627,LEXUS,ES 350,2015,Petrol,3.5,136149,Automatic
45765690,1882,LEXUS,HS 250h,2011,Hybrid,2.4,0,Automatic
45556418,49550,LEXUS,RX 350,2013,Petrol,3.5,64248,Tiptronic
45772903,1333,LEXUS,CT 200h,2013,Hybrid,1.8,0,Automatic
45759888,15681,LEXUS,GX 460,2010,Petrol,4.6,275240,Automatic
45772360,30734,LEXUS,GX 470,2009,Petrol,4.7,264339,Automatic
45646433,43278,LEXUS,GX 460,2011,Petrol,4.6,160138,Automatic
45772412,1490,LEXUS,GX 470,2013,Petrol,4.6,154115,Automatic
45764913,46728,LEXUS,GX 460,2010,Petrol,4.6,260771,Automatic
45655658,282,LEXUS,RX 450,2010,Hybrid,3.5,311949,Automatic
45764706,9565,LEXUS,CT 200h,2016,Hybrid,1.8,71904,Automatic
45759087,16308,LEXUS,GX 470,2010,Petrol,4.6,357246,Automatic
45768404,157,LEXUS,GX 460,2012,Petrol,4.6,189704,Automatic
45654520,314,LEXUS,RX 450,2010,Hybrid,3.5,382746,Automatic
45758105,17562,LEXUS,GX 470,2014,Petrol,4.6,146218,Automatic
45656043,2509,LEXUS,RX 450,2010,Hybrid,3.5,315270,Automatic
45677230,64290,LEXUS,RX 450 F SPORT,2012,Hybrid,3.5,97000,Variator
45764104,30734,LEXUS,GX 470,2009,Petrol,4.7,264339,Automatic
45656750,1019,LEXUS,RX 450,2013,Hybrid,3.5,138038,Automatic
45813298,25716,LEXUS,LS 460,2016,Petrol,4.6,45845,Automatic
45804469,58332,LEXUS,RX 350,2013,Petrol,3.5,165581,Automatic
45769247,39829,LEXUS,GX 460,2010,Petrol,4.6,155821,Automatic
45765371,1725,LEXUS,CT 200h,2013,Hybrid,1.8,188194,Automatic
45769795,54568,LEXUS,GX 460,2012,Petrol,4.6,255406,Automatic
45811158,706,LEXUS,HS 250h,2010,Hybrid,2.4,275654,Automatic
45798424,18503,LEXUS,RX 400,2008,Hybrid,3.3,100000,Tiptronic
45815460,3293,LEXUS,RX 350,2015,Petrol,3.5,71939,Automatic
45755697,5331,LEXUS,CT 200h,2013,Hybrid,1.8,174043,Automatic
45659999,5018,LEXUS,RX 450,2010,Hybrid,3.5,167222,Automatic
45804434,106957,LEXUS,NX 300,2016,Hybrid,2.5,53649,Automatic
45813306,706,LEXUS,RX 350,2011,Petrol,3.5,270320,Automatic
45759095,5018,LEXUS,GX 460,2015,Petrol,4.6,188078,Automatic
45804430,113025,LEXUS,NX 300,2016,Hybrid,2.5,32040,Automatic
45262702,60684,LEXUS,NX 200,2016,Petrol,2.0 Turbo,37514,Automatic
45649726,314,LEXUS,RX 450,2010,Hybrid,3.5,382746,Automatic
45813283,22266,LEXUS,RX 350,2015,Petrol,3.5,54822,Automatic
45758117,706,LEXUS,GX 460,2015,Petrol,4.6,102907,Automatic
45804454,45210,LEXUS,RX 350,2010,Petrol,3.5,74592,Automatic
45755690,1725,LEXUS,CT 200h,2015,Hybrid,1.8,94949,Automatic
45788585,28225,LEXUS,CT 200h,2013,Hybrid,1.8,112000,Automatic
45649850,627,LEXUS,GX 460,2013,Petrol,4.6,243467,Automatic
45758086,31988,LEXUS,GX 460,2016,Petrol,4.6,155976,Automatic
45758241,17562,LEXUS,GX 470,2014,Petrol,4.6,146218,Automatic
45813301,7683,LEXUS,IS 200,2016,Petrol,2,64341,Automatic
45757330,392,LEXUS,GX 470,2011,Petrol,4.6,202048,Automatic
45651894,314,LEXUS,RX 450,2010,Hybrid,3.5,382746,Automatic
45049360,46728,LEXUS,ES 300 hybrid,2014,Hybrid,2.5,133000,Automatic
45768429,1490,LEXUS,GX 470,2013,Petrol,4.6,154115,Automatic
45768194,470,LEXUS,CT 200h,2015,Hybrid,1.8,115347,Automatic
45758360,470,LEXUS,GX 460,2017,Petrol,4.6,69918,Automatic
45757320,15681,LEXUS,GX 460,2010,Petrol,4.6,275240,Automatic
45543241,23207,LEXUS,CT 200h,2013,Hybrid,1.8,129000,Automatic
45590008,22894,LEXUS,CT 200h,2012,Hybrid,1.8,89000,Variator
45655783,392,LEXUS,RX 450,2016,Hybrid,3.5,27038,Automatic
37904919,100,LEXUS,GX 460,2011,Petrol,4.6,170000,Tiptronic
45761322,40142,LEXUS,GX 470,2010,Petrol,4.6,357246,Automatic
43719163,23050,LEXUS,CT 200h,2012,Hybrid,1.8,172346,Automatic
45769809,157,LEXUS,GX 460,2012,Petrol,4.6,189704,Automatic
45648384,11290,LEXUS,RX 450,2016,Hybrid,3.5,59858,Automatic
45768554,862,LEXUS,GX 470,2008,Petrol,4.7,263190,Automatic
45811019,5175,LEXUS,RX 450,2013,Hybrid,3.5,151288,Automatic
45810376,11290,LEXUS,RX 350,2013,Petrol,3.5,124723,Automatic
45770119,30734,LEXUS,GX 470,2009,Petrol,4.7,264339,Automatic
45764909,30734,LEXUS,GX 470,2009,Petrol,4.7,264339,Automatic
45804114,11447,LEXUS,HS 250h,2010,Hybrid,2.4,11111,Variator
45758238,61154,LEXUS,GX 470,2015,Petrol,4.6,273493,Automatic
45804394,43360,LEXUS,LS 460,2011,Petrol,4.6,89867,Automatic
45649806,43278,LEXUS,GX 460,2011,Petrol,4.6,160138,Automatic
45763967,15681,LEXUS,GX 460,2010,Petrol,4.6,275240,Automatic
45772365,46728,LEXUS,GX 460,2010,Petrol,4.6,260771,Automatic
45661445,941,LEXUS,RX 400,2008,Hybrid,3.5,364523,Automatic
45761349,52059,LEXUS,GX 460,2012,Petrol,4.6,229334,Automatic
